customer_id,source_prospect_id,industry,region,company_size_band,est_annual_revenue,digital_engagement_score,years_in_business,existing_bank_relationship,acquisition_date,credit_line
CUST-201636,PROS-105606,Healthcare,West,10-49 employees,1345000.0,32.1,6,No,2025-12-28,10000.0
CUST-201637,PROS-103863,Technology,West,250-999 employees,512000.0,49.0,23,No,2025-12-01,8000.0
CUST-201638,PROS-102518,Retail Trade,Central,10-49 employees,508000.0,,20,No,2025-09-28,9000.0
CUST-201639,PROS-103824,Transportation & Logistics,North,10-49 employees,1208000.0,54.9,30,Yes,2025-10-02,10000.0
CUST-201640,PROS-104729,Technology,Central,250-999 employees,1753000.0,77.6,12,No,2025-04-19,10000.0
CUST-201641,PROS-100720,Retail Trade,Central,10-49 employees,3896000.0,87.1,37,No,2025-12-12,11000.0
CUST-201642,PROS-102446,Hospitality,East,10-49 employees,498000.0,,18,Yes,2025-04-18,7000.0
CUST-201643,PROS-105047,Technology,West,10-49 employees,262000.0,25.8,6,Yes,2025-02-19,13000.0
CUST-201644,PROS-103441,Manufacturing,East,250-999 employees,2398000.0,44.7,7,Yes,2025-11-28,7000.0
CUST-201645,PROS-103529,Retail Trade,East,1-9 employees,3560000.0,,37,Yes,2025-06-15,9000.0
CUST-201646,PROS-102165,Education,West,50-249 employees,916000.0,27.5,11,No,2025-07-11,12000.0
CUST-201647,PROS-102003,Healthcare,South,1-9 employees,2924000.0,48.5,11,No,2025-09-10,2000.0
CUST-201648,PROS-100158,Transportation & Logistics,West,1-9 employees,153000.0,41.8,22,Yes,2025-10-09,59000.0
CUST-201649,PROS-100146,MANUFACTURING,East,50-249 employees,584000.0,70.6,28,No,2025-02-01,18000.0
CUST-201650,PROS-104998,Technology,East,10-49 employees,1536000.0,28.9,23,Yes,2025-05-31,16000.0
CUST-201651,PROS-101639,Professional Services,Central,10-49 employees,895000.0,26.4,7,Yes,2025-11-11,9000.0
CUST-201652,PROS-103117,Technology,North,10-49 employees,464000.0,6.3,19,Yes,2025-10-23,14000.0
CUST-201653,PROS-101789,HOSPITALITY,Central,1-9 employees,,52.6,24,Yes,2025-09-09,6000.0
CUST-201654,PROS-105653,Healthcare,West,10-49 employees,743000.0,39.2,15,Yes,2025-06-19,17000.0
CUST-201655,PROS-102574,Hospitality,Central,1000+ employees,,42.1,24,Yes,2025-05-22,4000.0
CUST-201656,PROS-105240,Construction,West,50-249 employees,5601000.0,42.4,18,Yes,2025-07-17,6000.0
CUST-201657,PROS-101126,Wholesale Distribution,Central,1-9 employees,601000.0,51.5,3,Yes,2025-03-14,8000.0
CUST-201658,PROS-104828,Education,West,10-49 employees,275000.0,79.2,34,No,2026-01-07,33000.0
CUST-201659,PROS-102905,Wholesale Distribution,West,1-9 employees,,47.9,27,Yes,2025-03-17,6000.0
CUST-201660,PROS-100799,Healthcare,West,1-9 employees,,33.7,32,No,2025-07-17,16000.0
CUST-201661,PROS-100502,Education,East,10-49 employees,2360000.0,27.4,29,Yes,2025-10-30,3000.0
CUST-201662,PROS-104386,Professional Services,North,10-49 employees,4245000.0,71.7,35,No,2025-03-31,13000.0
CUST-201663,PROS-102618,Technology,North,1-9 employees,2488000.0,60.4,3,Yes,2026-01-31,37000.0
CUST-201664,PROS-104603,Hospitality,West,50-249 employees,823000.0,67.1,18,Yes,2025-08-01,18000.0
CUST-201665,PROS-100953,HEALTHCARE,Central,10-49 employees,1036000.0,36.5,23,No,2025-03-05,3000.0
CUST-201666,PROS-103670,Retail Trade,West,1-9 employees,1559000.0,42.5,13,Yes,2025-01-04,13000.0
CUST-201667,PROS-104524,Wholesale Distribution,East,250-999 employees,215000.0,30.7,9,No,2025-05-05,10000.0
CUST-201668,PROS-103958,Manufacturing,South,10-49 employees,2002000.0,50.4,19,No,2025-04-22,27000.0
CUST-201669,PROS-105751,Professional Services,East,1-9 employees,112000.0,46.7,9,No,2025-01-20,12000.0
CUST-201670,PROS-100431,Hospitality,West,10-49 employees,395000.0,57.5,7,Yes,2025-08-30,5000.0
CUST-201671,PROS-101690,Hospitality,Central,1-9 employees,1803000.0,47.8,3,Yes,2025-07-26,12000.0
CUST-201672,PROS-101574,Retail Trade,East,1-9 employees,2392000.0,77.2,38,Yes,2025-01-29,8000.0
CUST-201673,PROS-101482,Professional Services,East,10-49 employees,268000.0,66.2,20,Yes,2025-11-28,3000.0
CUST-201674,PROS-105440,Transportation & Logistics,West,1-9 employees,2641000.0,57.1,15,Yes,2025-07-02,12000.0
CUST-201675,PROS-101496,Transportation & Logistics,West,1-9 employees,2297000.0,23.6,35,No,2025-08-24,13000.0
CUST-201676,PROS-101632,Manufacturing,Central,250-999 employees,325000.0,,36,Yes,2025-08-28,16000.0
CUST-201677,PROS-104568,Construction,Central,1-9 employees,,33.2,34,Yes,2025-12-02,24000.0
CUST-201678,PROS-104673,Wholesale Distribution,West,50-249 employees,1763000.0,,35,Yes,2025-04-01,11000.0
CUST-201679,PROS-100392,Construction,South,1-9 employees,200000.0,85.5,23,Yes,2025-01-17,5000.0
CUST-201680,PROS-100834,Wholesale Distribution,North,10-49 employees,6807000.0,32.6,18,Yes,2025-03-29,8000.0
CUST-201681,PROS-102076,Healthcare,East,1-9 employees,4114000.0,12.4,32,Yes,2025-09-30,13000.0
CUST-201682,PROS-105401,Technology,Central,10-49 employees,382000.0,72.0,10,No,2025-09-25,27000.0
CUST-201683,PROS-100130,Transportation & Logistics,North,1-9 employees,324000.0,14.4,28,Yes,2025-05-05,13000.0
CUST-201684,PROS-105791,Manufacturing,West,10-49 employees,2155000.0,18.0,4,Yes,2026-01-25,12000.0
CUST-201685,PROS-103363,Wholesale Distribution,North,10-49 employees,1906000.0,26.4,38,No,2025-10-04,11000.0
CUST-201686,PROS-100322,Technology,North,250-999 employees,1369000.0,27.0,33,No,2025-05-03,13000.0
CUST-201687,PROS-101567,Technology,South,10-49 employees,802000.0,74.1,32,Yes,2026-01-29,42000.0
CUST-201688,PROS-103939,Transportation & Logistics,West,50-249 employees,1016000.0,50.9,3,No,2025-03-25,12000.0
CUST-201689,PROS-101196,Hospitality,South,1-9 employees,54000.0,5.3,25,No,2025-01-13,11000.0
CUST-201690,PROS-103394,Construction,North,50-249 employees,133000.0,41.7,18,No,2026-01-29,13000.0
CUST-201691,PROS-102785,Retail Trade,East,1-9 employees,248000.0,57.5,4,Yes,2025-06-24,8000.0
CUST-201692,PROS-105837,Manufacturing,Central,250-999 employees,238000.0,74.9,12,No,2025-11-30,5000.0
CUST-201693,PROS-103663,Education,South,50-249 employees,1058000.0,68.4,25,Yes,2025-12-10,4000.0
CUST-201694,PROS-102089,Manufacturing,East,1-9 employees,585000.0,45.0,24,Yes,2026-01-10,8000.0
CUST-201695,PROS-100691,Hospitality,West,1-9 employees,2683000.0,47.8,5,Yes,2025-10-31,27000.0
CUST-201696,PROS-100905,Hospitality,North,50-249 employees,4814000.0,14.5,2,Yes,2025-01-19,26000.0
CUST-201697,PROS-101355,Healthcare,East,10-49 employees,381000.0,53.2,31,No,2025-08-06,6000.0
CUST-201698,PROS-101508,Wholesale Distribution,West,10-49 employees,2209000.0,53.7,19,Yes,2026-01-09,12000.0
CUST-201699,PROS-103148,Education,East,10-49 employees,5190000.0,58.2,9,No,2025-11-03,14000.0
CUST-201700,PROS-104350,Technology,Central,1-9 employees,,23.2,29,Yes,2025-12-02,8000.0
CUST-201701,PROS-104262,Professional Services,Central,1-9 employees,936000.0,51.0,37,Yes,2025-11-11,29000.0
CUST-201702,PROS-102918,Wholesale Distribution,West,250-999 employees,1794000.0,50.9,37,Yes,2025-04-30,21000.0
CUST-201703,PROS-101000,Wholesale Distribution,Central,50-249 employees,428000.0,60.8,37,Yes,2025-11-07,16000.0
CUST-201704,PROS-105683,Healthcare,South,1000+ employees,493000.0,37.0,14,Yes,2025-09-07,13000.0
CUST-201705,PROS-105104,Retail Trade,South,250-999 employees,157000.0,13.7,6,Yes,2025-08-21,5000.0
CUST-201706,PROS-104033,Professional Services,East,1-9 employees,145000.0,62.4,9,Yes,2025-03-10,30000.0
CUST-201707,PROS-102774,Transportation & Logistics,East,50-249 employees,75000.0,26.9,1,Yes,2025-02-13,18000.0
CUST-201708,PROS-103279,Hospitality,South,250-999 employees,246000.0,37.0,2,Yes,2025-06-17,17000.0
CUST-201709,PROS-103084,Construction,East,1-9 employees,1242000.0,9.7,31,Yes,2025-04-09,8000.0
CUST-201710,PROS-104851,Hospitality,West,10-49 employees,6747000.0,61.5,24,Yes,2025-08-29,9000.0
CUST-201711,PROS-101217,Hospitality,North,50-249 employees,1369000.0,,16,Yes,2025-05-07,17000.0
CUST-201712,PROS-101559,Wholesale Distribution,Central,250-999 employees,2363000.0,60.5,24,No,2025-02-14,25000.0
CUST-201713,PROS-101982,Manufacturing,East,250-999 employees,160000.0,36.8,28,Yes,2025-01-14,37000.0
CUST-201714,PROS-104551,Manufacturing,West,1-9 employees,6714000.0,51.7,22,Yes,2026-01-22,8000.0
CUST-201715,PROS-103126,Wholesale Distribution,Central,1-9 employees,784000.0,83.6,16,Yes,2025-02-13,12000.0
CUST-201716,PROS-105269,Transportation & Logistics,North,1-9 employees,119000.0,,8,Yes,2026-01-07,3000.0
CUST-201717,PROS-105280,Hospitality,North,1-9 employees,314000.0,55.4,37,Yes,2025-08-13,3000.0
CUST-201718,PROS-105226,Construction,Central,1-9 employees,1204000.0,68.9,38,No,2025-12-13,18000.0
CUST-201719,PROS-105907,Education,North,50-249 employees,818000.0,17.7,30,Yes,2025-12-31,8000.0
CUST-201720,PROS-100164,Healthcare,South,250-999 employees,7800000.0,39.5,2,No,2025-02-21,4000.0
CUST-201721,PROS-100407,Retail Trade,West,1-9 employees,4963000.0,16.6,32,Yes,2025-08-05,6000.0
CUST-201722,PROS-105457,Construction,Central,1-9 employees,829000.0,50.4,35,Yes,2025-09-25,16000.0
CUST-201723,PROS-103239,Manufacturing,East,1000+ employees,691000.0,54.1,36,No,2025-09-10,16000.0
CUST-201724,PROS-102994,Hospitality,North,10-49 employees,106000.0,73.5,39,Yes,2025-12-23,5000.0
CUST-201725,PROS-100643,Healthcare,East,1-9 employees,50000.0,47.6,13,Yes,2025-03-09,28000.0
CUST-201726,PROS-103957,Hospitality,Central,1-9 employees,1153000.0,20.4,35,No,2025-02-25,8000.0
CUST-201727,PROS-104940,Hospitality,South,50-249 employees,4292000.0,40.4,25,Yes,2025-11-30,15000.0
CUST-201728,PROS-102275,Healthcare,Central,10-49 employees,1235000.0,83.9,8,No,2025-09-16,13000.0
CUST-201729,PROS-105798,Transportation & Logistics,Central,1-9 employees,1200000.0,48.1,33,Yes,2026-01-03,13000.0
CUST-201730,PROS-101232,Education,East,1-9 employees,460000.0,34.8,29,Yes,2025-03-23,7000.0
CUST-201731,PROS-101717,Construction,West,50-249 employees,980000.0,24.2,15,Yes,2025-01-23,13000.0
CUST-201732,PROS-104772,Retail Trade,West,10-49 employees,859000.0,53.6,6,Yes,2025-10-03,15000.0
CUST-201733,PROS-103473,Wholesale Distribution,West,1-9 employees,741000.0,56.9,14,No,2025-10-31,11000.0
CUST-201734,PROS-103814,Construction,East,1000+ employees,91000.0,53.8,14,No,2025-09-17,14000.0
CUST-201735,PROS-104800,Technology,East,1-9 employees,2939000.0,51.3,38,No,2025-01-20,25000.0
CUST-201736,PROS-102368,Retail Trade,East,1-9 employees,461000.0,48.7,16,Yes,2025-12-15,10000.0
CUST-201737,PROS-105496,Hospitality,East,1-9 employees,327000.0,52.9,7,No,2025-04-12,19000.0
CUST-201738,PROS-100948,Education,South,50-249 employees,240000.0,56.8,34,Yes,2025-07-14,11000.0
CUST-201739,PROS-104773,Education,North,10-49 employees,950000.0,32.3,31,Yes,2025-01-10,31000.0
CUST-201740,PROS-101898,Hospitality,Central,1000+ employees,420000.0,69.1,14,No,2025-10-31,5000.0
CUST-201741,PROS-105150,Retail Trade,North,1-9 employees,2104000.0,29.8,39,Yes,2025-11-23,29000.0
CUST-201742,PROS-105899,Wholesale Distribution,West,1000+ employees,2428000.0,69.5,4,No,2025-03-18,9000.0
CUST-201743,PROS-100843,Manufacturing,South,1-9 employees,2420000.0,13.3,3,Yes,2025-02-01,47000.0
CUST-201744,PROS-101222,Education,South,10-49 employees,543000.0,66.0,8,Yes,2025-09-15,17000.0
CUST-201745,PROS-101113,Professional Services,East,10-49 employees,320000.0,41.3,7,No,2025-08-10,22000.0
CUST-201746,PROS-102644,Healthcare,North,1-9 employees,395000.0,30.2,11,Yes,2025-12-17,12000.0
CUST-201747,PROS-100519,Transportation & Logistics,North,1-9 employees,808000.0,,22,Yes,2025-04-28,20000.0
CUST-201748,PROS-105299,Wholesale Distribution,North,10-49 employees,1182000.0,73.5,19,Yes,2025-10-17,20000.0
CUST-201749,PROS-105810,Technology,South,1000+ employees,715000.0,54.4,8,Yes,2025-12-06,12000.0
CUST-201750,PROS-104024,Healthcare,North,1-9 employees,1141000.0,38.0,21,No,2025-12-18,21000.0
CUST-201751,PROS-101002,Transportation & Logistics,Central,10-49 employees,211000.0,31.6,20,Yes,2025-02-03,1000.0
CUST-201752,PROS-105295,Hospitality,North,250-999 employees,1608000.0,28.9,8,Yes,2025-09-09,9000.0
CUST-201753,PROS-102557,WHOLESALE DISTRIBUTION,South,50-249 employees,848000.0,46.5,19,Yes,2025-05-18,13000.0
CUST-201754,PROS-100977,Transportation & Logistics,South,1-9 employees,317000.0,61.2,27,Yes,2025-08-09,18000.0
CUST-201755,PROS-100074,Technology,Central,50-249 employees,429000.0,69.0,35,No,2025-09-26,23000.0
CUST-201756,PROS-103360,Education,West,1-9 employees,383000.0,4.1,22,Yes,2026-01-02,11000.0
CUST-201757,PROS-103172,Healthcare,North,1-9 employees,839000.0,59.2,8,Yes,2025-07-07,10000.0
CUST-201758,PROS-104409,Construction,North,1-9 employees,2315000.0,84.4,20,Yes,2025-05-10,22000.0
CUST-201759,PROS-101134,Technology,North,1-9 employees,1275000.0,61.9,24,No,2025-03-18,26000.0
CUST-201760,PROS-105156,Education,South,250-999 employees,403000.0,35.5,35,Yes,2025-10-27,20000.0
CUST-201761,PROS-103251,Hospitality,West,1-9 employees,569000.0,39.5,10,Yes,2025-05-17,12000.0
CUST-201762,PROS-104276,Manufacturing,Central,50-249 employees,,23.8,3,Yes,2025-10-05,61000.0
CUST-201763,PROS-102832,Construction,Central,1-9 employees,1063000.0,38.9,36,Yes,2025-04-17,14000.0
CUST-201764,PROS-104937,Transportation & Logistics,East,10-49 employees,701000.0,53.8,30,Yes,2025-11-22,15000.0
CUST-201765,PROS-102138,Transportation & Logistics,Central,50-249 employees,168000.0,47.3,11,Yes,2025-09-25,35000.0
CUST-201766,PROS-102973,EDUCATION,West,1-9 employees,1836000.0,21.7,18,No,2025-07-19,33000.0
CUST-201767,PROS-104976,Transportation & Logistics,West,10-49 employees,,23.1,36,Yes,2026-01-31,20000.0
CUST-201768,PROS-101047,Technology,South,1-9 employees,1206000.0,37.6,36,No,2025-07-17,7000.0
CUST-201769,PROS-104962,Education,North,1000+ employees,1258000.0,30.0,7,No,2025-08-05,14000.0
CUST-201770,PROS-100617,Professional Services,East,250-999 employees,957000.0,32.7,28,Yes,2025-01-14,18000.0
CUST-201771,PROS-101439,Education,East,250-999 employees,801000.0,17.3,29,Yes,2025-09-17,43000.0
CUST-201772,PROS-100849,Technology,North,1000+ employees,966000.0,66.5,10,Yes,2026-01-08,78000.0
CUST-201773,PROS-102082,CONSTRUCTION,East,1-9 employees,724000.0,67.7,11,Yes,2025-08-21,9000.0
CUST-201774,PROS-104507,Transportation & Logistics,Central,1-9 employees,785000.0,83.1,7,No,2025-06-04,22000.0
CUST-201775,PROS-102104,Wholesale Distribution,North,50-249 employees,3745000.0,15.7,4,Yes,2025-09-16,8000.0
CUST-201776,PROS-105055,Education,North,50-249 employees,438000.0,28.3,18,Yes,2025-08-09,12000.0
CUST-201777,PROS-105873,Construction,South,1-9 employees,764000.0,71.9,28,Yes,2025-03-26,7000.0
CUST-201778,PROS-103811,Healthcare,East,10-49 employees,1238000.0,22.9,19,No,2025-03-21,36000.0
CUST-201779,PROS-100761,Transportation & Logistics,South,10-49 employees,1183000.0,50.0,38,Yes,2025-12-25,15000.0
CUST-201780,PROS-104075,Manufacturing,North,50-249 employees,928000.0,77.4,7,No,2025-09-04,15000.0
CUST-201781,PROS-101946,Retail Trade,West,250-999 employees,1131000.0,45.9,30,Yes,2025-12-21,13000.0
CUST-201782,PROS-104137,Professional Services,South,50-249 employees,1514000.0,38.8,30,Yes,2025-05-19,16000.0
CUST-201783,PROS-100434,Healthcare,West,10-49 employees,428000.0,,7,Yes,2026-01-18,17000.0
CUST-201784,PROS-101056,Healthcare,South,250-999 employees,1614000.0,5.2,14,No,2025-08-23,8000.0
CUST-201785,PROS-105141,Manufacturing,North,1-9 employees,377000.0,33.2,21,Yes,2025-12-13,4000.0
CUST-201786,PROS-105031,Wholesale Distribution,Central,1-9 employees,50000.0,16.8,34,Yes,2025-10-22,6000.0
CUST-201787,PROS-101677,Healthcare,West,1000+ employees,63000.0,67.7,24,Yes,2026-01-07,5000.0
CUST-201788,PROS-103865,Hospitality,West,10-49 employees,476000.0,64.4,4,No,2025-09-01,15000.0
CUST-201789,PROS-104185,Transportation & Logistics,South,1-9 employees,645000.0,65.4,28,No,2025-11-05,8000.0
CUST-201790,PROS-101827,Education,South,1-9 employees,1085000.0,43.2,2,No,2025-01-13,24000.0
CUST-201791,PROS-101282,Construction,West,1-9 employees,837000.0,82.6,25,Yes,2025-08-03,15000.0
CUST-201792,PROS-101818,Retail Trade,West,1000+ employees,338000.0,67.2,38,No,2025-11-19,4000.0
CUST-201793,PROS-103933,Hospitality,South,1-9 employees,1986000.0,20.9,17,No,2025-11-24,10000.0
CUST-201794,PROS-105637,Healthcare,South,50-249 employees,622000.0,39.4,5,Yes,2025-08-13,3000.0
CUST-201795,PROS-105230,Retail Trade,Central,1-9 employees,306000.0,32.2,17,Yes,2026-01-14,6000.0
CUST-201796,PROS-104609,Healthcare,North,50-249 employees,747000.0,50.8,32,No,2025-04-06,9000.0
CUST-201797,PROS-104744,Technology,Central,50-249 employees,202000.0,78.6,24,Yes,2025-11-14,7000.0
CUST-201798,PROS-105447,Healthcare,Central,1-9 employees,2627000.0,76.1,17,No,2025-05-10,41000.0
CUST-201799,PROS-104042,Hospitality,South,10-49 employees,735000.0,67.8,32,Yes,2025-04-14,20000.0
CUST-201800,PROS-103365,Hospitality,West,1-9 employees,1975000.0,25.9,25,No,2025-11-21,10000.0
CUST-201801,PROS-100676,Transportation & Logistics,Central,10-49 employees,271000.0,62.8,9,No,2025-11-19,31000.0
CUST-201802,PROS-102759,Healthcare,North,1-9 employees,613000.0,66.2,32,Yes,2026-01-10,7000.0
CUST-201803,PROS-105193,Manufacturing,Central,10-49 employees,766000.0,57.0,31,No,2025-06-21,10000.0
CUST-201804,PROS-105863,Professional Services,South,50-249 employees,1460000.0,72.0,27,Yes,2025-11-22,22000.0
CUST-201805,PROS-100692,Education,Central,250-999 employees,336000.0,31.4,3,Yes,2025-11-04,6000.0
CUST-201806,PROS-102533,Retail Trade,East,250-999 employees,302000.0,33.3,9,Yes,2025-12-21,20000.0
CUST-201807,PROS-100262,Professional Services,South,1-9 employees,3883000.0,38.9,38,Yes,2025-05-06,15000.0
CUST-201808,PROS-104455,Manufacturing,North,50-249 employees,1039000.0,58.9,27,Yes,2025-07-15,19000.0
CUST-201809,PROS-105509,Wholesale Distribution,North,1-9 employees,4492000.0,27.7,19,Yes,2025-10-11,39000.0
CUST-201810,PROS-101719,Transportation & Logistics,North,10-49 employees,1088000.0,,39,No,2025-06-16,17000.0
CUST-201811,PROS-105144,Technology,West,1-9 employees,1189000.0,21.4,32,No,2026-02-04,14000.0
CUST-201812,PROS-101788,Healthcare,Central,10-49 employees,511000.0,31.7,12,No,2025-11-24,5000.0
CUST-201813,PROS-105467,Construction,Central,10-49 employees,391000.0,36.0,9,Yes,2025-01-09,15000.0
CUST-201814,PROS-104533,Hospitality,South,50-249 employees,1069000.0,90.5,14,Yes,2025-06-07,10000.0
CUST-201815,PROS-104844,Hospitality,West,1-9 employees,983000.0,22.5,22,Yes,2025-08-03,12000.0
CUST-201816,PROS-100097,Technology,Central,10-49 employees,246000.0,62.4,28,Yes,2025-10-10,10000.0
CUST-201817,PROS-105775,Education,North,1-9 employees,1061000.0,55.8,24,Yes,2025-08-04,17000.0
CUST-201818,PROS-104366,Retail Trade,South,50-249 employees,432000.0,62.0,9,Yes,2025-09-03,7000.0
CUST-201819,PROS-101855,Wholesale Distribution,Central,50-249 employees,436000.0,49.2,33,No,2025-08-22,15000.0
CUST-201820,PROS-104994,Technology,South,50-249 employees,1119000.0,31.4,5,Yes,2025-03-03,7000.0
CUST-201821,PROS-101724,Transportation & Logistics,Central,250-999 employees,2579000.0,34.5,29,Yes,2025-05-23,4000.0
CUST-201822,PROS-105237,WHOLESALE DISTRIBUTION,West,50-249 employees,1652000.0,71.8,1,No,2025-05-04,10000.0
CUST-201823,PROS-100702,Retail Trade,East,1000+ employees,1181000.0,79.6,25,No,2025-05-29,17000.0
CUST-201824,PROS-104229,Manufacturing,North,10-49 employees,2423000.0,25.1,24,Yes,2025-03-26,8000.0
CUST-201825,PROS-103249,Construction,North,50-249 employees,445000.0,39.9,12,Yes,2026-01-18,14000.0
CUST-201826,PROS-100611,Healthcare,North,1-9 employees,1564000.0,70.0,29,Yes,2025-02-20,10000.0
CUST-201827,PROS-101510,Construction,South,10-49 employees,588000.0,46.8,23,Yes,2025-05-14,7000.0
CUST-201828,PROS-100065,Construction,South,250-999 employees,439000.0,10.3,25,Yes,2025-06-18,18000.0
CUST-201829,PROS-102819,Hospitality,North,250-999 employees,6030000.0,,12,Yes,2025-09-06,9000.0
CUST-201830,PROS-101836,Education,South,1-9 employees,453000.0,49.1,11,Yes,2025-03-21,16000.0
CUST-201831,PROS-103582,Professional Services,Central,1-9 employees,1524000.0,,37,No,2025-10-11,5000.0
CUST-201832,PROS-101810,Professional Services,East,1-9 employees,414000.0,80.7,26,Yes,2025-01-29,14000.0
CUST-201833,PROS-101829,Education,South,1-9 employees,380000.0,55.4,11,Yes,2025-01-24,19000.0
CUST-201834,PROS-104470,Healthcare,East,1-9 employees,,28.7,1,Yes,2025-03-24,16000.0
CUST-201835,PROS-100300,Construction,South,1-9 employees,212000.0,44.6,29,Yes,2025-03-30,22000.0
CUST-201836,PROS-105423,Professional Services,East,1-9 employees,170000.0,40.4,30,Yes,2025-09-05,19000.0
CUST-201837,PROS-105111,Technology,Central,10-49 employees,958000.0,56.4,29,No,2025-11-19,15000.0
CUST-201838,PROS-104020,Retail Trade,South,1-9 employees,,30.9,39,No,2025-11-20,22000.0
CUST-201839,PROS-103547,Wholesale Distribution,East,50-249 employees,722000.0,23.7,32,Yes,2025-03-14,10000.0
CUST-201840,PROS-105356,Technology,South,10-49 employees,456000.0,,2,Yes,2025-07-05,18000.0
CUST-201841,PROS-101170,Technology,Central,10-49 employees,5991000.0,29.4,15,Yes,2025-03-11,13000.0
CUST-201842,PROS-100495,Healthcare,Central,1-9 employees,307000.0,78.8,34,No,2025-09-01,40000.0
CUST-201843,PROS-101491,Healthcare,West,1000+ employees,1573000.0,31.4,6,Yes,2025-04-11,15000.0
CUST-201844,PROS-104771,Hospitality,West,1-9 employees,7157000.0,43.7,6,Yes,2025-09-18,6000.0
CUST-201845,PROS-100212,Hospitality,East,10-49 employees,343000.0,60.9,35,Yes,2025-11-06,15000.0
CUST-201846,PROS-103485,Manufacturing,West,1-9 employees,89000.0,19.8,11,Yes,2025-09-18,7000.0
CUST-201847,PROS-105973,Manufacturing,North,1-9 employees,362000.0,39.0,4,Yes,2025-01-04,20000.0
CUST-201848,PROS-105128,Technology,Central,1-9 employees,265000.0,22.1,30,Yes,2026-01-30,20000.0
CUST-201849,PROS-103136,Transportation & Logistics,West,10-49 employees,941000.0,69.0,35,Yes,2025-07-01,9000.0
CUST-201850,PROS-100386,Manufacturing,East,1-9 employees,1343000.0,17.4,12,Yes,2025-09-01,7000.0
CUST-201851,PROS-105005,EDUCATION,North,1-9 employees,168000.0,34.5,17,Yes,2025-10-02,14000.0
CUST-201852,PROS-103586,Healthcare,Central,1-9 employees,1118000.0,23.3,32,No,2025-08-07,7000.0
CUST-201853,PROS-100723,Retail Trade,South,1-9 employees,4899000.0,57.8,10,No,2026-01-18,8000.0
CUST-201854,PROS-100595,Wholesale Distribution,East,1-9 employees,295000.0,54.5,33,Yes,2025-12-13,9000.0
CUST-201855,PROS-105461,Manufacturing,South,10-49 employees,257000.0,40.1,25,Yes,2025-09-20,19000.0
CUST-201856,PROS-104032,Professional Services,Central,50-249 employees,,24.7,33,Yes,2025-09-06,5000.0
CUST-201857,PROS-105279,Retail Trade,East,1-9 employees,556000.0,51.3,29,Yes,2025-05-20,8000.0
CUST-201858,PROS-103421,Hospitality,West,1-9 employees,217000.0,47.6,22,No,2025-07-03,56000.0
CUST-201859,PROS-103103,Healthcare,West,50-249 employees,518000.0,49.5,14,No,2025-01-03,43000.0
CUST-201860,PROS-102584,CONSTRUCTION,North,50-249 employees,102000.0,19.1,24,No,2025-10-24,27000.0
CUST-201861,PROS-101919,Transportation & Logistics,South,10-49 employees,232000.0,47.0,39,No,2025-02-22,13000.0
CUST-201862,PROS-102610,Education,South,1-9 employees,642000.0,62.6,23,No,2025-03-31,20000.0
CUST-201863,PROS-104653,Professional Services,West,1-9 employees,874000.0,38.6,11,No,2025-08-19,10000.0
CUST-201864,PROS-103605,Retail Trade,North,250-999 employees,,48.4,32,Yes,2025-09-27,2000.0
CUST-201865,PROS-105358,Manufacturing,South,1-9 employees,2480000.0,52.6,36,No,2025-01-14,9000.0
CUST-201866,PROS-102669,Education,Central,250-999 employees,158000.0,32.2,3,Yes,2025-11-03,10000.0
CUST-201867,PROS-103633,Hospitality,South,1-9 employees,528000.0,38.1,12,Yes,2025-02-25,13000.0
CUST-201868,PROS-103785,Transportation & Logistics,East,10-49 employees,1902000.0,46.7,15,Yes,2025-09-13,17000.0
CUST-201869,PROS-103537,Retail Trade,South,1-9 employees,1647000.0,51.9,9,No,2025-11-08,35000.0
CUST-201870,PROS-104224,Hospitality,West,50-249 employees,3088000.0,44.3,12,Yes,2025-03-17,13000.0
CUST-201871,PROS-101475,Construction,West,10-49 employees,340000.0,57.5,4,No,2025-06-09,7000.0
CUST-201872,PROS-103076,Retail Trade,West,50-249 employees,366000.0,28.8,2,Yes,2025-07-26,11000.0
CUST-201873,PROS-100660,Retail Trade,North,1-9 employees,565000.0,77.5,28,No,2025-08-09,19000.0
CUST-201874,PROS-102313,Manufacturing,Central,1-9 employees,141000.0,22.4,28,Yes,2025-11-20,12000.0
CUST-201875,PROS-102927,Construction,Central,1000+ employees,,24.6,16,Yes,2026-01-17,8000.0
CUST-201876,PROS-103924,Technology,North,1-9 employees,1909000.0,41.4,33,No,2025-06-11,18000.0
CUST-201877,PROS-105705,Wholesale Distribution,North,10-49 employees,5369000.0,63.0,7,No,2025-08-27,6000.0
CUST-201878,PROS-103599,Technology,West,10-49 employees,158000.0,42.9,31,Yes,2026-01-07,7000.0
CUST-201879,PROS-104474,Wholesale Distribution,South,10-49 employees,127000.0,50.8,13,Yes,2025-08-31,17000.0
CUST-201880,PROS-103036,Wholesale Distribution,West,250-999 employees,182000.0,67.8,2,Yes,2025-01-20,8000.0
CUST-201881,PROS-103798,Manufacturing,West,1-9 employees,289000.0,67.8,25,No,2025-05-04,10000.0
CUST-201882,PROS-100440,Education,Central,10-49 employees,1703000.0,65.0,3,No,2025-09-24,13000.0
CUST-201883,PROS-101578,Retail Trade,West,1-9 employees,85000.0,52.5,34,No,2026-01-30,13000.0
