customer_id,txn_date,spend_category,amount
CUST-201601,2026-07-29,Meetings & Events,568.72
CUST-201601,2026-05-14,Raw Materials,300.24
CUST-201601,2026-05-04,Office Supplies,240.54
CUST-201601,2026-03-30,Fuel & Fleet,143.9
CUST-201602,2026-03-03,Office Supplies,762.5
CUST-201602,2026-08-27,Utilities,560.49
CUST-201602,2026-07-23,Meetings & Events,463.11
CUST-201602,2026-05-22,Travel,244.55
CUST-201602,2026-03-21,Professional Fees,66.78
CUST-201602,2026-05-19,Professional Fees,441.78
CUST-201602,2026-06-17,Fuel & Fleet,307.01
CUST-201602,2026-08-05,Raw Materials,564.57
CUST-201602,2026-03-05,Fuel & Fleet,75.91
CUST-201602,2026-06-09,Fuel & Fleet,688.71
CUST-201602,2026-04-08,Travel,148.62
CUST-201602,2026-04-21,Travel,103.23
CUST-201602,2026-04-07,Fuel & Fleet,408.88
CUST-201602,2026-05-14,Utilities,146.25
CUST-201602,2026-08-01,Meetings & Events,568.5
CUST-201602,2026-07-14,Meetings & Events,817.22
CUST-201603,2026-07-10,Utilities,73.75
CUST-201603,2026-06-16,Software & SaaS,150.31
CUST-201603,2026-06-06,Meetings & Events,468.97
CUST-201603,2026-08-02,Office Supplies,297.08
CUST-201603,2026-05-04,Raw Materials,575.98
CUST-201603,2026-04-27,Software & SaaS,10.27
CUST-201603,2026-03-19,Professional Fees,1467.59
CUST-201603,2026-03-15,Professional Fees,897.92
CUST-201603,2026-08-27,Utilities,113.62
CUST-201603,2026-03-31,Travel,299.35
CUST-201603,2026-05-28,Software & SaaS,887.36
CUST-201603,2026-05-02,Software & SaaS,195.94
CUST-201603,2026-04-26,Meetings & Events,580.34
CUST-201604,2026-04-10,Travel,592.59
CUST-201604,2026-04-10,Travel,258.81
CUST-201604,2026-08-19,Travel,180.95
CUST-201604,2026-08-23,Software & SaaS,178.23
CUST-201604,2026-05-16,Software & SaaS,150.66
CUST-201604,2026-05-19,Professional Fees,730.13
CUST-201604,2026-05-15,Office Supplies,364.52
CUST-201604,2026-06-22,Raw Materials,619.97
CUST-201604,2026-06-18,Travel,655.45
CUST-201604,2026-03-25,Fuel & Fleet,252.35
CUST-201604,2026-04-29,Meetings & Events,263.62
CUST-201604,2026-06-02,Utilities,626.66
CUST-201604,2026-08-10,Raw Materials,189.21
CUST-201604,2026-03-10,Meetings & Events,271.21
CUST-201605,2026-03-08,Fuel & Fleet,278.14
CUST-201605,2026-03-15,Office Supplies,512.77
CUST-201605,2026-04-03,Meetings & Events,768.37
CUST-201605,2026-04-23,Professional Fees,123.37
CUST-201605,2026-07-25,Professional Fees,771.25
CUST-201605,2026-05-06,Utilities,1132.67
CUST-201605,2026-04-13,Utilities,625.1
CUST-201605,2026-05-21,Raw Materials,553.57
CUST-201605,2026-04-06,Fuel & Fleet,553.96
CUST-201605,2026-03-14,Software & SaaS,89.51
CUST-201605,2026-06-08,Professional Fees,124.18
CUST-201605,2026-04-23,Software & SaaS,158.96
CUST-201605,2026-06-05,Raw Materials,462.15
CUST-201605,2026-04-09,Meetings & Events,251.11
CUST-201605,2026-05-25,Professional Fees,341.29
CUST-201605,2026-05-04,Raw Materials,118.2
CUST-201605,2026-07-25,Raw Materials,479.14
CUST-201605,2026-08-15,Professional Fees,273.71
CUST-201605,2026-08-26,Professional Fees,207.61
CUST-201605,2026-08-18,Raw Materials,619.43
CUST-201605,2026-04-05,Travel,272.81
CUST-201605,2026-04-09,Meetings & Events,174.19
CUST-201606,2026-05-09,Utilities,73.26
CUST-201606,2026-07-02,Raw Materials,147.84
CUST-201606,2026-05-21,Travel,256.73
CUST-201606,2026-07-09,Professional Fees,880.63
CUST-201606,2026-08-09,Travel,439.28
CUST-201606,2026-07-06,Software & SaaS,58.13
CUST-201606,2026-05-28,Utilities,724.5
CUST-201606,2026-04-07,Travel,857.44
CUST-201606,2026-08-01,Meetings & Events,189.82
CUST-201606,2026-08-01,Travel,230.29
CUST-201606,2026-03-19,Raw Materials,202.14
CUST-201606,2026-04-30,Office Supplies,285.48
CUST-201606,2026-06-30,Utilities,516.11
CUST-201606,2026-08-05,Travel,322.93
CUST-201606,2026-04-22,Meetings & Events,277.75
CUST-201606,2026-07-22,Professional Fees,367.3
CUST-201606,2026-03-15,Meetings & Events,144.61
CUST-201607,2026-04-10,Meetings & Events,141.4
CUST-201607,2026-03-16,Raw Materials,31.62
CUST-201607,2026-03-18,Meetings & Events,223.12
CUST-201607,2026-08-06,Software & SaaS,701.72
CUST-201607,2026-03-24,Utilities,675.66
CUST-201607,2026-04-04,Travel,974.18
CUST-201607,2026-03-25,Fuel & Fleet,336.73
CUST-201607,2026-07-04,Meetings & Events,365.3
CUST-201607,2026-05-19,Fuel & Fleet,466.22
CUST-201607,2026-05-15,Software & SaaS,365.49
CUST-201607,2026-03-05,Office Supplies,237.75
CUST-201607,2026-03-06,Raw Materials,637.78
CUST-201607,2026-08-13,Meetings & Events,87.47
CUST-201607,2026-06-01,Raw Materials,486.68
CUST-201607,2026-05-28,Software & SaaS,222.25
CUST-201607,2026-03-27,Office Supplies,700.66
CUST-201607,2026-06-10,Utilities,206.79
CUST-201607,2026-04-20,Office Supplies,462.36
CUST-201607,2026-08-20,Professional Fees,138.01
CUST-201607,2026-05-14,Office Supplies,227.38
CUST-201607,2026-08-15,Office Supplies,421.11
CUST-201607,2026-04-02,Professional Fees,90.11
CUST-201607,2026-07-17,Fuel & Fleet,337.12
CUST-201607,2026-05-11,Meetings & Events,88.2
CUST-201607,2026-08-25,Meetings & Events,895.72
CUST-201607,2026-06-24,Fuel & Fleet,115.26
CUST-201608,2026-06-04,Software & SaaS,345.96
CUST-201608,2026-08-25,Fuel & Fleet,135.51
CUST-201608,2026-05-14,Utilities,490.11
CUST-201608,2026-04-16,Fuel & Fleet,184.77
CUST-201608,2026-06-06,Travel,553.28
CUST-201608,2026-03-20,Office Supplies,783.34
CUST-201608,2026-08-10,Fuel & Fleet,378.17
CUST-201608,2026-07-04,Utilities,460.33
CUST-201608,2026-03-24,Raw Materials,189.85
CUST-201608,2026-07-27,Software & SaaS,680.56
CUST-201608,2026-07-13,Software & SaaS,935.2
CUST-201608,2026-06-21,Software & SaaS,31.33
CUST-201608,2026-05-07,Meetings & Events,183.79
CUST-201608,2026-04-15,Meetings & Events,244.59
CUST-201608,2026-08-19,Fuel & Fleet,491.04
CUST-201608,2026-06-16,Fuel & Fleet,619.49
CUST-201609,2026-07-15,Fuel & Fleet,910.12
CUST-201609,2026-06-16,Professional Fees,350.02
CUST-201609,2026-08-17,Office Supplies,789.6
CUST-201609,2026-05-29,Meetings & Events,609.33
CUST-201609,2026-07-04,Travel,287.66
CUST-201609,2026-04-06,Office Supplies,931.28
CUST-201609,2026-03-24,Office Supplies,716.46
CUST-201609,2026-08-12,Software & SaaS,554.94
CUST-201609,2026-04-22,Meetings & Events,606.9
CUST-201609,2026-08-19,Meetings & Events,349.29
CUST-201609,2026-05-12,Utilities,82.6
CUST-201609,2026-06-29,Raw Materials,422.9
CUST-201609,2026-03-11,Utilities,160.11
CUST-201609,2026-04-16,Fuel & Fleet,55.94
CUST-201609,2026-04-30,Raw Materials,601.86
CUST-201609,2026-06-17,Travel,369.09
CUST-201610,2026-05-05,Meetings & Events,81.81
CUST-201610,2026-05-29,Travel,787.8
CUST-201610,2026-05-08,Office Supplies,244.12
CUST-201610,2026-04-15,Travel,639.97
CUST-201610,2026-08-18,Office Supplies,178.55
CUST-201610,2026-05-23,Fuel & Fleet,175.04
CUST-201610,2026-08-24,Meetings & Events,281.22
CUST-201610,2026-03-30,Professional Fees,535.29
CUST-201610,2026-04-12,Raw Materials,935.65
CUST-201610,2026-07-19,Utilities,220.12
CUST-201610,2026-06-08,Office Supplies,299.79
CUST-201610,2026-03-23,Office Supplies,652.89
CUST-201611,2026-07-11,Raw Materials,668.62
CUST-201611,2026-07-10,Raw Materials,448.49
CUST-201611,2026-04-03,Professional Fees,161.5
CUST-201611,2026-03-25,Software & SaaS,139.7
CUST-201611,2026-08-13,Travel,268.64
CUST-201611,2026-07-07,Meetings & Events,162.38
CUST-201611,2026-07-03,Raw Materials,509.94
CUST-201611,2026-05-29,Fuel & Fleet,104.73
CUST-201611,2026-04-02,Software & SaaS,1537.55
CUST-201611,2026-07-04,Travel,264.19
CUST-201611,2026-06-10,Fuel & Fleet,292.22
CUST-201611,2026-05-19,Meetings & Events,206.31
CUST-201611,2026-05-29,Raw Materials,26.17
CUST-201611,2026-06-22,Office Supplies,127.9
CUST-201611,2026-04-29,Professional Fees,261.55
CUST-201611,2026-04-17,Software & SaaS,549.02
CUST-201611,2026-06-18,Travel,677.79
CUST-201611,2026-06-04,Travel,603.76
CUST-201611,2026-07-25,Meetings & Events,448.72
CUST-201611,2026-04-02,Utilities,352.11
CUST-201611,2026-04-05,Raw Materials,119.6
CUST-201611,2026-07-03,Fuel & Fleet,14.05
CUST-201611,2026-03-07,Meetings & Events,515.11
CUST-201611,2026-06-12,Professional Fees,186.89
CUST-201612,2026-06-22,Utilities,273.68
CUST-201612,2026-08-20,Meetings & Events,217.4
CUST-201612,2026-06-21,Utilities,442.28
CUST-201612,2026-04-30,Meetings & Events,114.01
CUST-201612,2026-08-04,Software & SaaS,474.73
CUST-201612,2026-07-05,Software & SaaS,554.94
CUST-201612,2026-07-25,Travel,239.37
CUST-201612,2026-07-06,Office Supplies,451.63
CUST-201612,2026-05-27,Travel,1478.6
CUST-201612,2026-03-28,Meetings & Events,57.02
CUST-201612,2026-07-16,Raw Materials,251.23
CUST-201612,2026-05-22,Travel,238.77
CUST-201612,2026-04-25,Fuel & Fleet,546.02
CUST-201612,2026-05-31,Utilities,482.98
CUST-201612,2026-05-30,Utilities,320.53
CUST-201612,2026-04-12,Professional Fees,680.64
CUST-201613,2026-07-13,Office Supplies,269.41
CUST-201613,2026-04-26,Utilities,404.22
CUST-201613,2026-07-18,Meetings & Events,895.83
CUST-201613,2026-07-26,Travel,597.03
CUST-201613,2026-03-28,Travel,173.95
CUST-201613,2026-05-16,Meetings & Events,118.27
CUST-201613,2026-05-23,Meetings & Events,186.12
CUST-201613,2026-06-15,Fuel & Fleet,454.87
CUST-201613,2026-06-30,Office Supplies,414.5
CUST-201613,2026-07-11,Travel,658.31
CUST-201613,2026-05-28,Raw Materials,216.73
CUST-201613,2026-05-02,Software & SaaS,345.69
CUST-201613,2026-05-24,Meetings & Events,96.69
CUST-201613,2026-08-16,Office Supplies,203.13
CUST-201613,2026-08-08,Fuel & Fleet,162.56
CUST-201614,2026-08-22,Raw Materials,207.94
CUST-201614,2026-05-03,Software & SaaS,904.11
CUST-201614,2026-05-11,Office Supplies,136.03
CUST-201614,2026-06-18,Utilities,642.22
CUST-201614,2026-06-08,Software & SaaS,251.58
CUST-201614,2026-03-29,Meetings & Events,313.34
CUST-201614,2026-04-15,Professional Fees,581.55
CUST-201614,2026-06-28,Fuel & Fleet,311.42
CUST-201614,2026-03-16,Meetings & Events,423.2
CUST-201614,2026-05-29,Utilities,342.97
CUST-201614,2026-03-26,Travel,475.34
CUST-201614,2026-08-01,Fuel & Fleet,198.2
CUST-201614,2026-08-21,Travel,486.22
CUST-201614,2026-08-25,Meetings & Events,1534.82
CUST-201614,2026-03-17,Travel,485.46
CUST-201614,2026-05-25,Meetings & Events,299.53
CUST-201614,2026-07-31,Raw Materials,332.32
CUST-201614,2026-05-30,Meetings & Events,139.91
CUST-201614,2026-05-28,Fuel & Fleet,625.39
CUST-201614,2026-07-06,Professional Fees,663.46
CUST-201614,2026-08-23,Software & SaaS,225.55
CUST-201615,2026-07-27,Software & SaaS,264.75
CUST-201615,2026-08-02,Meetings & Events,542.43
CUST-201615,2026-07-25,Professional Fees,530.61
CUST-201615,2026-08-04,Meetings & Events,311.71
CUST-201615,2026-04-04,Travel,1063.87
CUST-201615,2026-08-08,Professional Fees,1061.39
CUST-201615,2026-07-27,Fuel & Fleet,133.07
CUST-201615,2026-03-24,Professional Fees,199.91
CUST-201615,2026-04-28,Utilities,240.72
CUST-201615,2026-07-25,Professional Fees,517.96
CUST-201615,2026-06-22,Travel,275.47
CUST-201615,2026-06-07,Travel,232.65
CUST-201615,2026-03-18,Professional Fees,372.37
CUST-201615,2026-03-14,Meetings & Events,561.34
CUST-201615,2026-07-08,Travel,336.08
CUST-201615,2026-04-21,Travel,594.93
CUST-201615,2026-06-06,Travel,198.84
CUST-201615,2026-06-10,Raw Materials,198.52
CUST-201615,2026-07-08,Utilities,426.11
CUST-201615,2026-07-29,Travel,162.64
CUST-201615,2026-08-18,Utilities,434.04
CUST-201616,2026-04-29,Fuel & Fleet,226.0
CUST-201616,2026-04-07,Office Supplies,152.83
CUST-201616,2026-07-31,Software & SaaS,216.04
CUST-201616,2026-04-10,Utilities,197.4
CUST-201616,2026-08-06,Professional Fees,676.8
CUST-201616,2026-08-12,Office Supplies,277.84
CUST-201616,2026-08-19,Utilities,115.52
CUST-201616,2026-06-28,Travel,249.3
CUST-201616,2026-08-07,Professional Fees,673.46
CUST-201616,2026-05-19,Raw Materials,286.11
CUST-201616,2026-03-03,Office Supplies,78.78
CUST-201616,2026-06-15,Fuel & Fleet,256.58
CUST-201616,2026-05-10,Raw Materials,88.95
CUST-201616,2026-03-06,Travel,320.27
CUST-201616,2026-03-29,Office Supplies,323.31
CUST-201616,2026-05-13,Travel,441.47
CUST-201616,2026-03-01,Fuel & Fleet,346.06
CUST-201617,2026-08-07,Office Supplies,247.46
CUST-201617,2026-05-20,Travel,194.03
CUST-201617,2026-05-01,Software & SaaS,334.62
CUST-201617,2026-06-06,Utilities,16.58
CUST-201617,2026-04-28,Raw Materials,672.72
CUST-201617,2026-04-26,Raw Materials,372.18
CUST-201617,2026-07-04,Utilities,15.52
CUST-201617,2026-07-24,Utilities,1173.41
CUST-201617,2026-06-20,Meetings & Events,550.74
CUST-201617,2026-06-29,Utilities,382.47
CUST-201617,2026-03-08,Utilities,151.28
CUST-201617,2026-08-17,Travel,132.65
CUST-201617,2026-07-30,Meetings & Events,513.18
CUST-201617,2026-08-03,Raw Materials,331.06
CUST-201617,2026-05-10,Fuel & Fleet,687.51
CUST-201617,2026-04-23,Professional Fees,215.15
CUST-201617,2026-08-15,Software & SaaS,268.76
CUST-201617,2026-04-22,Utilities,524.39
CUST-201617,2026-08-23,Professional Fees,327.57
CUST-201618,2026-04-24,Professional Fees,1357.67
CUST-201618,2026-05-22,Utilities,148.98
CUST-201618,2026-04-29,Utilities,208.05
CUST-201618,2026-07-11,Software & SaaS,498.89
CUST-201618,2026-03-31,Office Supplies,423.92
CUST-201618,2026-05-28,Raw Materials,61.06
CUST-201618,2026-04-10,Meetings & Events,848.65
CUST-201618,2026-05-13,Meetings & Events,235.02
CUST-201618,2026-05-10,Utilities,241.92
CUST-201618,2026-08-04,Office Supplies,634.57
CUST-201618,2026-03-21,Meetings & Events,598.05
CUST-201618,2026-07-17,Professional Fees,191.79
CUST-201618,2026-03-23,Software & SaaS,275.16
CUST-201618,2026-08-05,Meetings & Events,257.28
CUST-201618,2026-06-30,Travel,472.68
CUST-201618,2026-06-29,Professional Fees,322.76
CUST-201618,2026-08-12,Utilities,423.01
CUST-201618,2026-03-30,Meetings & Events,175.53
CUST-201618,2026-05-21,Software & SaaS,418.4
CUST-201619,2026-03-17,Travel,414.21
CUST-201619,2026-07-17,Office Supplies,216.41
CUST-201619,2026-05-27,Software & SaaS,281.99
CUST-201619,2026-08-25,Meetings & Events,108.12
CUST-201619,2026-06-01,Meetings & Events,95.03
CUST-201619,2026-08-14,Travel,180.96
CUST-201619,2026-04-04,Office Supplies,665.83
CUST-201619,2026-06-10,Fuel & Fleet,436.63
CUST-201619,2026-05-12,Raw Materials,326.5
CUST-201619,2026-07-29,Meetings & Events,176.34
CUST-201619,2026-06-18,Meetings & Events,253.86
CUST-201619,2026-04-08,Office Supplies,174.26
CUST-201619,2026-06-08,Raw Materials,109.53
CUST-201619,2026-07-23,Software & SaaS,429.79
CUST-201620,2026-08-09,Utilities,453.15
CUST-201620,2026-06-21,Professional Fees,723.53
CUST-201620,2026-03-25,Software & SaaS,164.24
CUST-201620,2026-05-12,Raw Materials,206.72
CUST-201620,2026-05-08,Travel,341.27
CUST-201620,2026-05-04,Meetings & Events,159.27
CUST-201620,2026-03-11,Software & SaaS,274.33
CUST-201620,2026-03-29,Travel,255.21
CUST-201620,2026-06-12,Meetings & Events,36.77
CUST-201620,2026-07-16,Raw Materials,158.36
CUST-201620,2026-04-19,Fuel & Fleet,207.99
CUST-201620,2026-08-25,Utilities,230.37
CUST-201620,2026-03-08,Utilities,210.25
CUST-201620,2026-07-12,Travel,395.74
CUST-201620,2026-06-30,Fuel & Fleet,1088.29
CUST-201620,2026-08-25,Office Supplies,17.48
CUST-201620,2026-03-07,Meetings & Events,139.34
CUST-201620,2026-03-30,Professional Fees,116.73
CUST-201620,2026-06-25,Fuel & Fleet,88.46
CUST-201620,2026-05-27,Raw Materials,438.31
CUST-201620,2026-07-20,Professional Fees,96.92
CUST-201620,2026-06-04,Utilities,1090.96
CUST-201620,2026-08-07,Travel,561.67
CUST-201621,2026-06-10,Travel,183.25
CUST-201621,2026-05-13,Office Supplies,47.75
CUST-201621,2026-07-23,Professional Fees,358.92
CUST-201621,2026-07-29,Raw Materials,478.91
CUST-201621,2026-03-17,Professional Fees,221.89
CUST-201621,2026-07-05,Meetings & Events,283.49
CUST-201621,2026-08-12,Professional Fees,177.95
CUST-201621,2026-03-01,Professional Fees,194.51
CUST-201621,2026-03-09,Travel,274.34
CUST-201621,2026-07-28,Meetings & Events,1313.34
CUST-201621,2026-03-18,Professional Fees,308.6
CUST-201621,2026-08-06,Office Supplies,279.59
CUST-201621,2026-04-13,Professional Fees,312.43
CUST-201621,2026-05-30,Software & SaaS,223.74
CUST-201621,2026-04-13,Software & SaaS,370.24
CUST-201622,2026-05-24,Raw Materials,359.56
CUST-201622,2026-07-14,Office Supplies,482.02
CUST-201622,2026-03-03,Office Supplies,328.14
CUST-201622,2026-04-22,Office Supplies,79.4
CUST-201622,2026-05-26,Professional Fees,1000.6
CUST-201622,2026-05-09,Office Supplies,429.55
CUST-201622,2026-08-24,Meetings & Events,483.19
CUST-201622,2026-04-04,Travel,114.29
CUST-201622,2026-06-10,Travel,275.87
CUST-201622,2026-08-26,Travel,258.12
CUST-201622,2026-08-11,Fuel & Fleet,202.41
CUST-201622,2026-03-31,Raw Materials,512.28
CUST-201622,2026-05-03,Software & SaaS,294.68
CUST-201622,2026-08-21,Professional Fees,386.52
CUST-201622,2026-03-13,Travel,258.24
CUST-201622,2026-04-11,Professional Fees,222.66
CUST-201622,2026-07-20,Professional Fees,201.24
CUST-201622,2026-05-05,Raw Materials,125.5
CUST-201623,2026-03-19,Office Supplies,71.39
CUST-201623,2026-06-10,Professional Fees,268.98
CUST-201623,2026-06-18,Meetings & Events,312.03
CUST-201623,2026-06-25,Fuel & Fleet,296.95
CUST-201623,2026-06-01,Utilities,383.15
CUST-201623,2026-04-06,Software & SaaS,361.24
CUST-201623,2026-05-21,Raw Materials,453.39
CUST-201623,2026-03-06,Raw Materials,488.73
CUST-201623,2026-05-28,Travel,325.15
CUST-201623,2026-06-09,Software & SaaS,407.61
CUST-201623,2026-05-14,Raw Materials,542.65
CUST-201623,2026-07-21,Travel,468.38
CUST-201623,2026-08-26,Travel,103.55
CUST-201623,2026-06-12,Office Supplies,763.23
CUST-201623,2026-06-04,Fuel & Fleet,740.56
CUST-201623,2026-08-23,Travel,412.44
CUST-201623,2026-04-09,Software & SaaS,341.77
CUST-201623,2026-08-21,Office Supplies,912.37
CUST-201623,2026-07-26,Raw Materials,27.88
CUST-201623,2026-08-12,Software & SaaS,834.11
CUST-201623,2026-06-12,Raw Materials,45.61
CUST-201623,2026-03-29,Raw Materials,356.46
CUST-201623,2026-06-01,Meetings & Events,156.22
CUST-201624,2026-05-29,Meetings & Events,280.77
CUST-201624,2026-08-12,Raw Materials,577.66
CUST-201624,2026-04-02,Raw Materials,616.64
CUST-201624,2026-05-21,Utilities,331.22
CUST-201624,2026-07-14,Professional Fees,243.12
CUST-201624,2026-07-11,Meetings & Events,295.26
CUST-201624,2026-04-01,Fuel & Fleet,259.17
CUST-201624,2026-08-02,Office Supplies,246.66
CUST-201624,2026-05-03,Fuel & Fleet,103.43
CUST-201624,2026-05-07,Travel,75.1
CUST-201624,2026-07-02,Travel,1142.72
CUST-201624,2026-03-05,Utilities,430.01
CUST-201624,2026-07-08,Fuel & Fleet,279.66
CUST-201624,2026-04-02,Office Supplies,1006.34
CUST-201624,2026-07-22,Raw Materials,117.22
CUST-201624,2026-03-17,Fuel & Fleet,390.65
CUST-201625,2026-05-23,Software & SaaS,204.52
CUST-201625,2026-04-10,Professional Fees,344.29
CUST-201625,2026-05-14,Fuel & Fleet,496.33
CUST-201625,2026-08-18,Travel,272.67
CUST-201625,2026-03-14,Utilities,352.36
CUST-201625,2026-07-11,Professional Fees,352.5
CUST-201625,2026-08-06,Office Supplies,421.54
CUST-201625,2026-04-27,Professional Fees,181.48
CUST-201625,2026-05-27,Utilities,497.08
CUST-201625,2026-03-09,Office Supplies,219.97
CUST-201625,2026-08-14,Office Supplies,133.79
CUST-201625,2026-06-15,Raw Materials,236.54
CUST-201625,2026-05-06,Professional Fees,184.88
CUST-201625,2026-07-24,Travel,1194.92
CUST-201625,2026-08-03,Office Supplies,695.01
CUST-201625,2026-07-02,Fuel & Fleet,621.55
CUST-201625,2026-07-27,Office Supplies,212.3
CUST-201625,2026-08-24,Office Supplies,331.33
CUST-201625,2026-08-10,Software & SaaS,166.39
CUST-201625,2026-05-07,Meetings & Events,96.62
CUST-201625,2026-08-10,Fuel & Fleet,238.92
CUST-201625,2026-07-12,Meetings & Events,509.14
CUST-201626,2026-05-29,Software & SaaS,203.35
CUST-201626,2026-06-01,Utilities,62.64
CUST-201626,2026-05-29,Meetings & Events,33.86
CUST-201626,2026-03-08,Office Supplies,602.2
CUST-201626,2026-07-14,Professional Fees,371.18
CUST-201626,2026-07-12,Professional Fees,477.2
CUST-201626,2026-06-27,Office Supplies,181.29
CUST-201626,2026-04-19,Raw Materials,479.04
CUST-201626,2026-07-08,Office Supplies,117.64
CUST-201626,2026-03-12,Office Supplies,124.49
CUST-201626,2026-06-22,Professional Fees,251.9
CUST-201626,2026-05-17,Software & SaaS,445.6
CUST-201626,2026-07-16,Professional Fees,313.82
CUST-201626,2026-05-25,Utilities,106.46
CUST-201626,2026-05-06,Raw Materials,1317.0
CUST-201626,2026-06-25,Raw Materials,14.14
CUST-201626,2026-03-20,Fuel & Fleet,557.17
CUST-201626,2026-06-30,Raw Materials,331.41
CUST-201627,2026-03-09,Travel,732.49
CUST-201627,2026-05-08,Fuel & Fleet,490.41
CUST-201627,2026-06-01,Utilities,363.44
CUST-201627,2026-07-05,Travel,540.33
CUST-201627,2026-08-03,Raw Materials,383.38
CUST-201627,2026-07-09,Raw Materials,136.99
CUST-201627,2026-03-04,Meetings & Events,725.42
CUST-201627,2026-07-23,Fuel & Fleet,175.51
CUST-201627,2026-03-06,Professional Fees,401.31
CUST-201627,2026-06-01,Raw Materials,1273.89
CUST-201627,2026-08-09,Raw Materials,439.91
CUST-201627,2026-06-16,Professional Fees,136.41
CUST-201627,2026-07-26,Travel,215.13
CUST-201627,2026-07-22,Raw Materials,190.14
CUST-201627,2026-04-26,Office Supplies,427.38
CUST-201627,2026-04-26,Raw Materials,358.13
CUST-201627,2026-07-16,Utilities,121.39
CUST-201627,2026-03-09,Meetings & Events,303.21
CUST-201627,2026-05-06,Professional Fees,751.94
CUST-201627,2026-04-15,Office Supplies,231.2
CUST-201627,2026-08-10,Office Supplies,334.6
CUST-201627,2026-07-30,Software & SaaS,239.61
CUST-201627,2026-07-28,Software & SaaS,176.56
CUST-201627,2026-05-21,Software & SaaS,324.88
CUST-201628,2026-08-21,Utilities,138.59
CUST-201628,2026-06-01,Travel,518.07
CUST-201628,2026-03-18,Travel,523.49
CUST-201628,2026-07-19,Office Supplies,580.98
CUST-201628,2026-07-22,Meetings & Events,775.37
CUST-201628,2026-06-12,Travel,126.14
CUST-201628,2026-03-01,Office Supplies,817.99
CUST-201628,2026-05-03,Office Supplies,92.61
CUST-201628,2026-03-26,Meetings & Events,318.65
CUST-201628,2026-03-06,Travel,211.38
CUST-201628,2026-08-03,Travel,484.68
CUST-201628,2026-04-08,Utilities,170.93
CUST-201628,2026-08-08,Raw Materials,329.8
CUST-201628,2026-08-25,Fuel & Fleet,320.75
CUST-201628,2026-07-15,Professional Fees,157.11
CUST-201628,2026-08-19,Software & SaaS,231.52
CUST-201628,2026-04-24,Utilities,104.57
CUST-201628,2026-07-01,Professional Fees,503.73
CUST-201628,2026-05-09,Software & SaaS,45.65
CUST-201628,2026-08-25,Office Supplies,51.67
CUST-201628,2026-08-02,Office Supplies,41.22
CUST-201628,2026-05-13,Meetings & Events,688.9
CUST-201629,2026-05-13,Software & SaaS,675.59
CUST-201629,2026-07-19,Professional Fees,106.05
CUST-201629,2026-05-27,Utilities,233.15
CUST-201629,2026-03-22,Travel,467.05
CUST-201629,2026-07-13,Fuel & Fleet,294.47
CUST-201629,2026-08-14,Travel,245.97
CUST-201629,2026-05-24,Travel,250.57
CUST-201629,2026-04-30,Meetings & Events,119.15
CUST-201629,2026-07-16,Professional Fees,657.54
CUST-201629,2026-03-22,Utilities,409.63
CUST-201629,2026-05-25,Travel,160.18
CUST-201629,2026-03-29,Utilities,157.82
CUST-201629,2026-05-28,Fuel & Fleet,383.84
CUST-201629,2026-03-20,Raw Materials,207.13
CUST-201629,2026-06-09,Raw Materials,364.98
CUST-201629,2026-06-10,Utilities,1695.63
CUST-201629,2026-04-28,Meetings & Events,324.37
CUST-201629,2026-03-08,Software & SaaS,143.43
CUST-201629,2026-08-09,Utilities,588.04
CUST-201629,2026-07-23,Raw Materials,151.93
CUST-201629,2026-03-10,Meetings & Events,865.15
CUST-201630,2026-04-27,Software & SaaS,337.64
CUST-201630,2026-07-20,Software & SaaS,52.33
CUST-201630,2026-04-14,Travel,276.93
CUST-201630,2026-05-18,Travel,98.67
CUST-201630,2026-05-02,Software & SaaS,496.73
CUST-201630,2026-04-13,Professional Fees,426.26
CUST-201630,2026-07-20,Travel,913.79
CUST-201630,2026-05-29,Software & SaaS,167.31
CUST-201630,2026-03-25,Meetings & Events,117.67
CUST-201630,2026-08-04,Fuel & Fleet,277.24
CUST-201630,2026-03-29,Office Supplies,276.07
CUST-201630,2026-07-27,Raw Materials,234.6
CUST-201630,2026-06-19,Software & SaaS,828.72
CUST-201630,2026-05-19,Professional Fees,139.53
CUST-201631,2026-05-20,Office Supplies,203.36
CUST-201631,2026-06-01,Software & SaaS,359.66
CUST-201631,2026-04-23,Professional Fees,211.15
CUST-201631,2026-04-09,Utilities,114.42
CUST-201631,2026-03-30,Travel,215.01
CUST-201631,2026-04-21,Software & SaaS,411.68
CUST-201631,2026-03-25,Meetings & Events,248.16
CUST-201631,2026-04-11,Raw Materials,236.82
CUST-201631,2026-07-28,Raw Materials,179.56
CUST-201631,2026-08-19,Software & SaaS,455.61
CUST-201631,2026-03-03,Fuel & Fleet,355.89
CUST-201631,2026-05-10,Utilities,372.65
CUST-201631,2026-08-15,Fuel & Fleet,535.85
CUST-201631,2026-07-13,Office Supplies,224.94
CUST-201631,2026-08-18,Meetings & Events,1430.64
CUST-201631,2026-05-24,Raw Materials,763.69
CUST-201631,2026-04-07,Fuel & Fleet,314.68
CUST-201631,2026-04-27,Utilities,899.12
CUST-201631,2026-08-06,Raw Materials,312.81
CUST-201631,2026-06-06,Office Supplies,543.89
CUST-201631,2026-05-25,Travel,137.49
CUST-201632,2026-06-24,Office Supplies,619.7
